no,provinsi,kab,kecamatan,desa,nik,nama,penghasilan_bulan,jumlah_tanggung_jawab,umur,ibu_hamil,lanjut_usia,disabilitas,jumlah_motor,jumlah_mobil,bpnt,bst,pkh
921,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.64706E+15,Renelle Buesnel,500000,3,35,TIDAK,TIDAK,YA,3,1,YA,YA,YA
922,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.6211E+15,Lari Seavers,1000000,2,45,TIDAK,TIDAK,TIDAK,1,1,YA,YA,YA
923,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.66803E+15,Thomasin Scroggs,500000,9,23,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA
924,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.61307E+15,Darrick Mc Combe,1000000,7,52,TIDAK,TIDAK,TIDAK,6,0,YA,YA,YA
925,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.67403E+15,Constancia McQuillen,3000000,4,51,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA
926,JAWA BARAT,BOGOR,TANAH SAREAL,KEDUNG JAYA,1.64106E+15,Jordan Meriel,500000,6,27,YA,TIDAK,TIDAK,6,0,YA,YA,YA
927,JAWA BARAT,BOGOR,BOGOR UTARA,CIMAHPAR,1.69102E+15,Elinore Keighly,4000000,6,61,TIDAK,YA,TIDAK,2,1,YA,YA,YA
928,JAWA BARAT,BOGOR,BOGOR UTARA,CIMAHPAR,1.65202E+15,Niccolo Flintoff,1000000,4,23,TIDAK,TIDAK,TIDAK,1,1,YA,YA,YA
929,JAWA BARAT,BOGOR,BOGOR UTARA,CIMAHPAR,1.69806E+15,Monti Gheorghe,1000000,8,77,TIDAK,YA,TIDAK,4,2,YA,YA,YA
930,JAWA BARAT,BOGOR,BOGOR UTARA,CIMAHPAR,1.60105E+15,Tyler Jasiak,1000000,4,54,TIDAK,TIDAK,TIDAK,3,0,YA,YA,YA
931,JAWA BARAT,BOGOR,BOGOR UTARA,CIMAHPAR,1.60008E+15,Ellerey Sparrow,1000000,7,75,TIDAK,YA,TIDAK,0,0,YA,YA,YA
932,JAWA BARAT,BOGOR,BOGOR UTARA,CIMAHPAR,1.61204E+15,Sherline McRavey,3000000,7,35,TIDAK,TIDAK,TIDAK,6,0,YA,YA,YA
933,JAWA BARAT,BOGOR,BOGOR UTARA,CIMAHPAR,1.68812E+15,Rey Priel,500000,3,46,TIDAK,TIDAK,TIDAK,6,0,YA,YA,YA
934,JAWA BARAT,BOGOR,BOGOR UTARA,CIMAHPAR,1.61611E+15,Sheffie Hurst,1000000,6,61,TIDAK,YA,TIDAK,0,1,YA,YA,YA
935,JAWA BARAT,BOGOR,BOGOR UTARA,CIMAHPAR,1.67302E+15,Wally Hentzer,1000000,7,73,TIDAK,YA,TIDAK,1,2,YA,YA,YA
936,JAWA BARAT,CIAMIS,BANJARANYAR,PASAWAHAN,1.65912E+15,Yolande MacKibbon,1000000,8,60,YA,TIDAK,TIDAK,4,0,YA,YA,YA
937,JAWA BARAT,CIAMIS,BANJARANYAR,PASAWAHAN,1.66906E+15,Annelise Dallaghan,3000000,2,80,TIDAK,YA,YA,0,1,YA,YA,YA
938,JAWA BARAT,CIAMIS,BANJARANYAR,PASAWAHAN,1.66002E+15,Valerye Chadband,1000000,3,44,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA
939,JAWA BARAT,CIAMIS,BANJARANYAR,PASAWAHAN,1.65607E+15,Euphemia Banham,1000000,4,75,TIDAK,YA,TIDAK,1,2,YA,YA,YA
940,JAWA BARAT,CIAMIS,BANJARANYAR,PASAWAHAN,1.61205E+15,Cob Antcliffe,3000000,4,50,TIDAK,TIDAK,TIDAK,2,1,YA,YA,YA
941,JAWA BARAT,CIAMIS,BANJARANYAR,PASAWAHAN,1.69202E+15,Yetty Adlington,500000,5,40,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA
942,JAWA BARAT,CIAMIS,BANJARANYAR,PASAWAHAN,1.68408E+15,Kellen Goozee,1000000,7,29,TIDAK,TIDAK,TIDAK,6,1,YA,YA,YA
943,JAWA BARAT,CIAMIS,BANJARANYAR,PASAWAHAN,1.60712E+15,Mervin Gahagan,4000000,8,34,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA
944,JAWA BARAT,CIAMIS,BANJARANYAR,PASAWAHAN,1.66502E+15,Bel Crowcroft,3500000,3,71,TIDAK,YA,TIDAK,3,1,YA,YA,YA
945,JAWA BARAT,CIAMIS,BANJARANYAR,PASAWAHAN,1.67707E+15,Gerti MacMychem,2500000,2,62,TIDAK,YA,TIDAK,0,1,YA,YA,YA
946,JAWA BARAT,CIAMIS,BANJARANYAR,PASAWAHAN,1.68506E+15,Jami Falks,500000,1,78,TIDAK,YA,TIDAK,2,1,YA,YA,YA
947,JAWA BARAT,CIAMIS,BANJARANYAR,PASAWAHAN,1.60005E+15,Teddie Falkinder,3000000,8,51,TIDAK,TIDAK,YA,2,2,YA,YA,YA
948,JAWA BARAT,CIAMIS,BANJARANYAR,PASAWAHAN,1.68011E+15,Beret Errigo,500000,8,59,TIDAK,TIDAK,TIDAK,6,1,YA,YA,YA
949,JAWA BARAT,CIAMIS,BANJARANYAR,KALIJAYA,1.68301E+15,Clemmie Maymand,4000000,7,75,TIDAK,YA,TIDAK,3,0,YA,YA,YA
950,JAWA BARAT,CIAMIS,BANJARANYAR,KALIJAYA,1.61508E+15,Nathanil Rowlin,3500000,4,80,YA,YA,TIDAK,5,0,YA,YA,YA
951,JAWA BARAT,CIAMIS,BANJARANYAR,KALIJAYA,1.61308E+15,Jeremy Hapke,3000000,6,32,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA
952,JAWA BARAT,CIAMIS,BANJARANYAR,KALIJAYA,1.64802E+15,Orsa Joist,2500000,4,75,TIDAK,YA,TIDAK,5,2,YA,YA,YA
953,JAWA BARAT,CIAMIS,BANJARANYAR,KALIJAYA,1.6581E+15,Mollie Jorio,3000000,2,74,TIDAK,YA,TIDAK,0,0,YA,YA,YA
954,JAWA BARAT,CIAMIS,BANJARANYAR,KALIJAYA,1.69701E+15,Janeen Klewer,2500000,8,54,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA
955,JAWA BARAT,CIAMIS,BANJARANYAR,KALIJAYA,1.65104E+15,Roselle Pach,500000,7,31,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA
956,JAWA BARAT,CIAMIS,BANJARANYAR,KALIJAYA,1.66402E+15,Gael Hamal,3500000,5,23,TIDAK,TIDAK,YA,5,1,YA,YA,YA
957,JAWA BARAT,CIAMIS,BANJARANYAR,KALIJAYA,1.67406E+15,Berta Heinsius,1500000,2,34,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA
958,JAWA BARAT,CIAMIS,BANJARANYAR,KALIJAYA,1.6361E+15,Sari Swiffen,500000,1,37,TIDAK,TIDAK,TIDAK,2,1,YA,YA,YA
959,JAWA BARAT,CIAMIS,BANJARANYAR,KALIJAYA,1.69103E+15,Yulma Rash,1000000,5,48,TIDAK,TIDAK,TIDAK,3,0,YA,YA,YA
960,JAWA BARAT,CIAMIS,BANJARANYAR,KALIJAYA,1.62402E+15,Rafferty Chaloner,3500000,3,28,TIDAK,TIDAK,TIDAK,6,2,YA,YA,YA
961,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.64502E+15,Mabel Heninghem,5000000,7,43,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA
962,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.6711E+15,Estell Gretham,1000000,5,60,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA
963,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.65602E+15,Murvyn Cowlas,1000000,6,55,TIDAK,TIDAK,TIDAK,1,0,YA,YA,YA
964,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.61809E+15,Rikki Pye,1000000,2,67,TIDAK,YA,TIDAK,4,1,YA,YA,YA
965,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.6041E+15,Chadwick Pasby,4000000,4,77,TIDAK,YA,TIDAK,0,1,YA,YA,YA
966,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.6541E+15,Rodolphe Fewlass,4000000,5,50,YA,TIDAK,YA,3,1,YA,YA,YA
967,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.63407E+15,Guy Darnbrook,1000000,5,30,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA
968,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.62808E+15,Alayne Dodson,3000000,2,47,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA
969,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.60509E+15,Pooh Flanders,1000000,4,51,TIDAK,TIDAK,TIDAK,2,2,YA,YA,YA
970,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.63008E+15,Donal Vedenyakin,3000000,5,77,TIDAK,YA,TIDAK,1,0,YA,YA,YA
971,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.68606E+15,Kelvin Stovell,1000000,3,45,TIDAK,TIDAK,TIDAK,1,1,YA,YA,YA
972,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.61603E+15,Maryann Doorey,3500000,1,30,TIDAK,TIDAK,TIDAK,6,2,YA,YA,YA
973,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.68711E+15,Quent Bartolozzi,1500000,7,45,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA
974,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.63505E+15,Griswold Hewson,1000000,5,74,TIDAK,YA,TIDAK,3,0,YA,YA,YA
975,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.60106E+15,Imogen Colley,3000000,9,68,TIDAK,YA,TIDAK,5,2,YA,YA,YA
976,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.69406E+15,Boony Lodovichi,3000000,7,37,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA
977,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.64705E+15,Emlynn Regitz,1000000,3,77,TIDAK,YA,TIDAK,2,1,YA,YA,YA
978,JAWA BARAT,CIAMIS,BANJARSARI,CIBADAK,1.62411E+15,Kristofor Viggars,1000000,9,60,TIDAK,TIDAK,YA,5,0,YA,YA,YA
979,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.64201E+15,Herc Neil,3500000,1,75,TIDAK,YA,TIDAK,1,0,YA,YA,YA
980,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.68606E+15,Doroteya Murrie,1500000,4,28,YA,TIDAK,TIDAK,6,1,YA,YA,YA
981,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.60705E+15,Indira Easum,1500000,8,24,TIDAK,TIDAK,TIDAK,0,1,YA,YA,YA
982,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.67712E+15,Claire Ciobutaru,1000000,9,47,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA
983,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.63408E+15,Caz Seeds,1000000,5,48,TIDAK,TIDAK,TIDAK,0,1,YA,YA,YA
984,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.67303E+15,Debora Burney,1000000,9,79,TIDAK,YA,TIDAK,2,1,YA,YA,YA
985,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.6911E+15,Pooh Block,1000000,4,34,TIDAK,TIDAK,TIDAK,2,1,YA,YA,YA
986,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.63507E+15,Germain Hatterslay,1000000,9,37,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA
987,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.67404E+15,Inger Elacoate,2500000,4,76,TIDAK,YA,TIDAK,4,2,YA,YA,YA
988,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.63211E+15,Lauren Eagleston,1500000,3,50,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA
989,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.69509E+15,Dru Surgood,4000000,6,35,TIDAK,TIDAK,TIDAK,6,0,YA,YA,YA
990,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.68801E+15,Cassi Begg,1000000,9,49,TIDAK,TIDAK,YA,4,0,YA,YA,YA
991,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.69507E+15,Zorah Disney,1000000,2,65,TIDAK,YA,TIDAK,3,2,YA,YA,YA
992,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.64107E+15,Perle Cathesyed,3500000,3,45,TIDAK,TIDAK,TIDAK,2,1,YA,YA,YA
993,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.67703E+15,Jasmine Kervin,1000000,9,26,TIDAK,TIDAK,TIDAK,6,0,YA,YA,YA
994,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.63905E+15,Alric Staining,4000000,8,65,TIDAK,YA,TIDAK,1,2,YA,YA,YA
995,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.65106E+15,Giustino Fer,1000000,9,27,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA
996,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.62811E+15,Eleanore Cowlin,1000000,5,67,TIDAK,YA,TIDAK,6,1,YA,YA,YA
997,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.64305E+15,Reine Loblie,500000,1,29,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA
998,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.60602E+15,Flossi Nevett,1000000,3,34,TIDAK,TIDAK,TIDAK,6,1,YA,YA,YA
999,JAWA BARAT,CIAMIS,BANJARSARI,CICAPAR,1.60306E+15,Drusi Withey,1000000,8,31,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA
1000,JAWA BARAT,CIAMIS,BANJARSARI,PURWASARI,1.60007E+15,Cale MacIlwrick,500000,9,54,YA,TIDAK,TIDAK,4,1,YA,YA,YA
1001,JAWA BARAT,CIAMIS,BANJARSARI,PURWASARI,1.65111E+15,Dikle,1000000,2,40,TIDAK,TIDAK,TIDAK,0,1,YA,YA,YA
1002,JAWA BARAT,CIAMIS,BANJARSARI,PURWASARI,1.69408E+15,Bonafant,500000,9,50,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA
1003,JAWA BARAT,CIAMIS,BANJARSARI,PURWASARI,1.69401E+15,Mauchlen,1000000,9,45,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA
1004,JAWA BARAT,CIAMIS,BANJARSARI,PURWASARI,1.67112E+15,Scoles,1500000,8,42,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA
1005,JAWA BARAT,CIAMIS,BANJARSARI,PURWASARI,1.69301E+15,Episcopi,1000000,9,76,TIDAK,YA,TIDAK,2,2,YA,YA,YA
1006,JAWA BARAT,CIAMIS,BAREGBEG,MEKAR JAYA,1.63409E+15,Caraher,500000,7,78,TIDAK,YA,TIDAK,5,0,YA,YA,YA
1007,JAWA BARAT,CIAMIS,BAREGBEG,MEKAR JAYA,1.66309E+15,Meyrick,4000000,7,73,TIDAK,YA,TIDAK,0,1,YA,YA,YA
1008,JAWA BARAT,CIAMIS,BAREGBEG,MEKAR JAYA,1.6301E+15,Hovington,1500000,9,77,TIDAK,YA,TIDAK,0,1,YA,YA,YA
1009,JAWA BARAT,CIAMIS,BAREGBEG,MEKAR JAYA,1.69604E+15,Frame,1500000,8,54,TIDAK,TIDAK,YA,6,0,YA,YA,YA
1010,JAWA BARAT,CIAMIS,BAREGBEG,MEKAR JAYA,1.62304E+15,Greenhouse,1000000,1,54,TIDAK,TIDAK,TIDAK,6,2,YA,YA,YA
1011,JAWA BARAT,CIAMIS,BAREGBEG,MEKAR JAYA,1.64512E+15,Town,1000000,6,46,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA
1012,JAWA BARAT,CIAMIS,BAREGBEG,MEKAR JAYA,1.62102E+15,Texton,3500000,7,48,YA,TIDAK,TIDAK,5,0,YA,YA,YA
1013,JAWA BARAT,CIAMIS,BAREGBEG,MEKAR JAYA,1.66908E+15,Pomfrett,1000000,1,41,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA
1014,JAWA BARAT,CIAMIS,BAREGBEG,MEKAR JAYA,1.6331E+15,Maciejak,3000000,8,44,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA
1015,JAWA BARAT,CIAMIS,BAREGBEG,MEKAR JAYA,1.61909E+15,Riglesford,3500000,9,41,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA
1016,JAWA BARAT,CIAMIS,BAREGBEG,MEKAR JAYA,1.60209E+15,Sopper,1000000,3,54,TIDAK,TIDAK,TIDAK,0,1,YA,YA,YA
1017,JAWA BARAT,CIAMIS,BAREGBEG,MEKAR JAYA,1.65904E+15,Rany,1000000,1,69,TIDAK,YA,TIDAK,5,0,YA,YA,YA
1018,JAWA BARAT,CIAMIS,BAREGBEG,MEKAR JAYA,1.65608E+15,Galley,1000000,8,24,TIDAK,TIDAK,YA,5,0,YA,YA,YA
1019,JAWA BARAT,CIAMIS,BAREGBEG,MEKAR JAYA,1.61805E+15,Meineck,1000000,5,39,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA
1020,JAWA BARAT,CIAMIS,BAREGBEG,MEKAR JAYA,1.60905E+15,McCreery,500000,2,30,TIDAK,TIDAK,TIDAK,6,1,YA,YA,YA
1021,JAWA BARAT,CIAMIS,BAREGBEG,SUKAMAJU,1.68708E+15,McGillicuddy,500000,8,58,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA
1022,JAWA BARAT,CIAMIS,BAREGBEG,SUKAMAJU,1.63007E+15,Gould,1000000,5,69,YA,YA,YA,4,2,YA,YA,YA
1023,JAWA BARAT,CIAMIS,BAREGBEG,SUKAMAJU,1.69701E+15,McMeyler,4000000,9,63,TIDAK,YA,TIDAK,5,0,YA,YA,YA
1024,JAWA BARAT,CIAMIS,BAREGBEG,SUKAMAJU,1.65901E+15,Bartalucci,2500000,8,58,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA
1025,JAWA BARAT,CIAMIS,BAREGBEG,SUKAMAJU,1.65303E+15,Lowdwell,500000,6,45,TIDAK,TIDAK,TIDAK,6,0,YA,YA,YA
1026,JAWA BARAT,CIAMIS,BAREGBEG,SUKAMAJU,1.6291E+15,Meeks,1000000,4,47,TIDAK,TIDAK,TIDAK,6,2,YA,YA,YA
1027,JAWA BARAT,CIAMIS,BAREGBEG,SUKAMAJU,1.6881E+15,Keoghane,1000000,2,43,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA
1028,JAWA BARAT,CIAMIS,BAREGBEG,SUKAMAJU,1.69504E+15,Milberry,5000000,5,61,TIDAK,YA,TIDAK,3,1,YA,YA,YA
1029,JAWA BARAT,CIAMIS,BAREGBEG,SUKAMAJU,1.66306E+15,Grandin,1000000,6,23,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA
1030,JAWA BARAT,CIAMIS,BAREGBEG,SUKAMAJU,1.62302E+15,Ruprich,1000000,4,54,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA
1031,JAWA BARAT,CIANJUR,AGRABINTA,BOJONGKASO,1.68009E+15,Craig,1000000,3,38,TIDAK,TIDAK,TIDAK,1,0,YA,YA,YA
1032,JAWA BARAT,CIANJUR,AGRABINTA,BOJONGKASO,1.65303E+15,Gurwood,1000000,1,48,TIDAK,TIDAK,TIDAK,6,1,YA,YA,YA
1033,JAWA BARAT,CIANJUR,AGRABINTA,BOJONGKASO,1.65403E+15,McGahy,1000000,6,35,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA
1034,JAWA BARAT,CIANJUR,AGRABINTA,MULYASARI,1.69507E+15,Wager,1000000,8,56,TIDAK,TIDAK,TIDAK,1,1,YA,YA,YA
1035,JAWA BARAT,CIANJUR,AGRABINTA,NEGLASARI,1.6321E+15,Kinleyside,1000000,4,31,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA
1036,JAWA BARAT,CIANJUR,AGRABINTA,NEGLASARI,1.69501E+15,Reckus,2500000,8,32,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA
1037,JAWA BARAT,CIANJUR,AGRABINTA,NEGLASARI,1.69908E+15,Vinker,2500000,4,45,TIDAK,TIDAK,TIDAK,6,1,YA,YA,YA
1038,JAWA BARAT,CIANJUR,AGRABINTA,SUKAMANAH,1.67812E+15,Blythe,4000000,7,25,TIDAK,TIDAK,YA,5,0,YA,YA,YA
