provinsi,kabkota,kecamatan,desa,nik,nama,penghasilan,jmltj,umur,ibuhamil,lansia,disable,jmlmtr,jmlmob,bpnt,bst,pkh,layak
JAWA TENGAH,BOYOLALI,GLADAGSARI,GLADAGSARI,8.12398E+12,Wulan Usada ,500000,1,39,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,JUWANGI,NGAREN,8.12398E+12,Kezia Palastri ,2000000,3,28,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KARANGGEDE,BANTENGAN,8.12398E+12,Ajiono Pranowo ,2000000,3,44,TIDAK,TIDAK,TIDAK,3,1,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BOYOLALI,KEMUSU,KEMUSU,8.12398E+12,Putu Irawan ,2500000,3,69,TIDAK,YA,TIDAK,1,2,YA,YA,TIDAK,YA
JAWA TENGAH,BOYOLALI,KLEGO,BANYU URIP,8.12398E+12,Tantri Wijayanti ,4000000,1,49,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,MOJOSONGO,KRAGILAN,8.12398E+12,Viman Situmorang ,1000000,0,58,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,AMPEL,BANYUANYAR,8.12398E+12,Olga Marpaung ,2500000,0,33,TIDAK,TIDAK,TIDAK,2,1,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,ANDONG,Gondang Rawe,8.12398E+12,Gaduh Sinaga ,1500000,1,33,TIDAK,TIDAK,TIDAK,2,2,YA,YA,TIDAK,YA
JAWA TENGAH,BOYOLALI,BANYUDONO,BATAN,8.12398E+12,Cahya Widodo ,2300000,2,22,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BOYOLALI,KEBONBIMO,8.12398E+12,Raihan Suwarno ,3200000,6,63,TIDAK,YA,TIDAK,1,1,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,CEPOGO,DUSUN III,8.12398E+12,Kayla Pudjiastuti ,2500000,3,50,YA,TIDAK,TIDAK,3,0,TIDAK,TIDAK,TIDAK,TIDAK
JAWA TENGAH,BOYOLALI,GLADAGSARI,CANDISARI,8.12398E+12,Tania Yuliarti ,2500000,4,47,TIDAK,TIDAK,TIDAK,1,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,JUWANGI,JERUKAN,8.12398E+12,Lasmanto Wahyudin ,2000000,6,62,TIDAK,YA,TIDAK,3,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KARANGGEDE,BANGKOK,8.12398E+12,Langgeng Kurniawan ,1000000,4,24,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KEMUSU,KEMUSU,8.12398E+12,Nabila Palastri ,500000,3,37,TIDAK,TIDAK,TIDAK,1,1,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BOYOLALI,KLEGO,BADE,8.12398E+12,Cahya Prasetya ,500000,4,22,TIDAK,TIDAK,TIDAK,1,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,MOJOSONGO,JURUG,8.12398E+12,Gawati Oktaviani ,2000000,5,54,TIDAK,TIDAK,TIDAK,4,2,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BOYOLALI,AMPEL,SIDOMULYO,8.12398E+12,Padma Usada ,2000000,3,51,TIDAK,TIDAK,TIDAK,3,2,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BOYOLALI,ANDONG,Kacangan,8.12398E+12,Sakura Padmasari ,500000,3,28,YA,TIDAK,TIDAK,4,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BANYUDONO,BENDAN,8.12398E+12,Amelia Kuswandari ,1200000,3,37,TIDAK,TIDAK,TIDAK,4,2,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BOYOLALI,BOYOLALI,KIRINGAN,8.12398E+12,Jatmiko Uwais ,2000000,3,68,TIDAK,YA,TIDAK,5,1,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,CEPOGO,DUSUN IV,8.12398E+12,Cahyanto Natsir ,1000000,5,40,TIDAK,TIDAK,YA,5,1,YA,YA,TIDAK,YA
JAWA TENGAH,BOYOLALI,GLADAGSARI,GLADAGSARI,8.12398E+12,Gara Adriansyah ,1500000,4,37,YA,TIDAK,TIDAK,3,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,JUWANGI,PILANGREJO,8.12398E+12,Nalar Situmorang ,1500000,2,47,YA,TIDAK,TIDAK,5,1,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BOYOLALI,KARANGGEDE,BANTENGAN,8.12398E+12,Halim Hidayanto ,3000000,4,27,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KEMUSU,KEMUSU,8.12398E+12,Edi Mangunsong ,1200000,6,43,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KLEGO,BANYU URIP,8.12398E+12,Vino Thamrin ,3200000,4,49,YA,TIDAK,TIDAK,3,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,MOJOSONGO,KRAGILAN,8.12398E+12,Talia Pratiwi ,4000000,4,34,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,AMPEL,NGARGOSARI,8.12398E+12,Teddy Haryanto ,2500000,5,74,TIDAK,YA,TIDAK,2,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,ANDONG,Kadipaten,8.12398E+12,Intan Winarsih ,2500000,3,58,TIDAK,TIDAK,YA,0,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BANYUDONO,CANGKRINGAN,8.12398E+12,Estiawan Saragih ,2000000,0,44,TIDAK,TIDAK,TIDAK,4,2,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BOYOLALI,BOYOLALI,BANARAN,8.12398E+12,Ina Kuswandari ,4000000,6,55,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,CEPOGO,DUSUN I,8.12398E+12,Estiawan Sirait ,1100000,2,59,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,GLADAGSARI,CANDISARI,8.12398E+12,Sadina Prastuti ,500000,0,69,TIDAK,YA,TIDAK,4,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,JUWANGI,NGAREN,8.12398E+12,Sabrina Suartini ,3000000,6,70,TIDAK,YA,TIDAK,5,2,YA,TIDAK,TIDAK,TIDAK
JAWA TENGAH,BOYOLALI,KARANGGEDE,BANGKOK,8.12398E+12,Gasti Nurdiyanti ,4000000,1,29,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,KEMUSU,KEMUSU,8.12398E+12,Yusuf Maryadi ,3200000,3,44,TIDAK,TIDAK,TIDAK,0,0,YA,YA,TIDAK,YA
JAWA TENGAH,BOYOLALI,KLEGO,BADE,8.12398E+12,Ian Tampubolon ,3200000,3,69,TIDAK,YA,TIDAK,5,1,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,MOJOSONGO,JURUG,8.12398E+12,Jamal Dongoran ,1200000,3,63,TIDAK,YA,YA,2,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,AMPEL,SELODOKO,8.12398E+12,Purwa Gunarto ,2000000,4,66,TIDAK,YA,TIDAK,4,1,YA,YA,TIDAK,YA
JAWA TENGAH,BOYOLALI,ANDONG,Kedungdowo,8.12398E+12,Kani Utami ,1000000,2,36,TIDAK,TIDAK,TIDAK,2,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BANYUDONO,DENGGUNGAN,8.12398E+12,Icha Hariyah ,2000000,1,36,TIDAK,TIDAK,TIDAK,4,2,TIDAK,TIDAK,TIDAK,YA
JAWA TENGAH,BOYOLALI,BOYOLALI,KARANGGENENG,8.12398E+12,Eva Mandasari ,1000000,0,32,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,CEPOGO,DUSUN II,8.12398E+12,Vicky Wulandari ,1500000,4,58,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,GLADAGSARI,GLADAGSARI,8.12398E+12,Ade Wijayanti ,1000000,4,68,TIDAK,YA,TIDAK,1,0,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,JUWANGI,JERUKAN,8.12398E+12,Azalea Usada ,1200000,0,71,TIDAK,YA,TIDAK,4,1,YA,YA,TIDAK,YA
JAWA TENGAH,BOYOLALI,KARANGGEDE,BANTENGAN,8.12398E+12,Ira Yulianti ,2300000,4,71,TIDAK,YA,TIDAK,1,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KEMUSU,KEMUSU,8.12398E+12,Puspa Mulyani ,2500000,1,64,TIDAK,YA,TIDAK,5,0,YA,YA,TIDAK,YA
JAWA TENGAH,BOYOLALI,KLEGO,BANYU URIP,8.12398E+12,Rudi Habibi ,500000,5,32,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,MOJOSONGO,KRAGILAN,8.12398E+12,Rusman Pradipta ,2500000,0,73,TIDAK,YA,TIDAK,2,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,AMPEL,NGENDEN,8.12398E+12,Mursita Nugroho ,2000000,3,53,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,ANDONG,Kunti,8.12398E+12,Radika Salahudin ,500000,5,49,YA,TIDAK,TIDAK,0,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BANYUDONO,BANGAK,8.12398E+12,Yulia Rahayu ,1500000,1,23,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BOYOLALI,KEBONBIMO,8.12398E+12,Purwa Prasetyo ,500000,4,30,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,CEPOGO,DUSUN III,8.12398E+12,Jagaraga Najmudin ,1200000,5,67,TIDAK,YA,TIDAK,2,1,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,GLADAGSARI,CANDISARI,8.12398E+12,Darmana Firgantoro ,1500000,6,38,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,JUWANGI,PILANGREJO,8.12398E+12,Galur Winarno ,1500000,6,28,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KARANGGEDE,BANGKOK,8.12398E+12,Dina Puspasari ,500000,0,32,TIDAK,TIDAK,TIDAK,5,2,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BOYOLALI,KEMUSU,KEMUSU,8.12398E+12,Rika Mayasari ,2500000,6,24,TIDAK,TIDAK,TIDAK,4,2,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BOYOLALI,KLEGO,BADE,8.12398E+12,Tedi Suwarno ,3200000,4,36,TIDAK,TIDAK,YA,4,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,MOJOSONGO,JURUG,8.12398E+12,Balidin Saragih ,1200000,4,36,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,AMPEL,NGAMPON,8.12398E+12,Keisha Rahayu ,1500000,6,68,TIDAK,YA,TIDAK,1,0,YA,YA,TIDAK,TIDAK
JAWA TENGAH,BOYOLALI,ANDONG,Mojo,8.12398E+12,Laksana Budiman ,2000000,0,23,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BANYUDONO,BANYUDONO,8.12398E+12,Baktiadi Wibisono ,1000000,5,41,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BOYOLALI,KIRINGAN,8.12398E+12,Jumadi Firmansyah ,1500000,0,50,TIDAK,TIDAK,TIDAK,4,1,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BOYOLALI,CEPOGO,DUSUN IV,8.12398E+12,Lidya Yolanda ,500000,4,22,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,GLADAGSARI,GLADAGSARI,8.12398E+12,Cemeti Prayoga ,4000000,6,62,TIDAK,YA,TIDAK,4,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,JUWANGI,NGAREN,8.12398E+12,Bakianto Maheswara ,2000000,4,59,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KARANGGEDE,BANTENGAN,8.12398E+12,Praba Tamba ,1000000,3,46,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KEMUSU,KEMUSU,8.12398E+12,Yusuf Gunawan ,2300000,6,28,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,KLEGO,BANYU URIP,8.12398E+12,Jumadi Hutapea ,500000,2,68,TIDAK,YA,TIDAK,4,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,MOJOSONGO,KRAGILAN,8.12398E+12,Unjani Wijayanti ,500000,4,39,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,AMPEL,SEBOTO,8.12398E+12,Cornelia Hasanah ,500000,5,55,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,ANDONG,Andong,8.12398E+12,Widya Wastuti ,1000000,2,36,TIDAK,TIDAK,TIDAK,1,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BANYUDONO,BATAN,8.12398E+12,Dalima Mulyani ,2500000,6,55,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BOYOLALI,BANARAN,8.12398E+12,Chelsea Melani ,500000,2,27,TIDAK,TIDAK,TIDAK,1,2,TIDAK,TIDAK,TIDAK,YA
JAWA TENGAH,BOYOLALI,CEPOGO,DUSUN I,8.12398E+12,Jane Hasanah ,2000000,2,71,TIDAK,YA,TIDAK,1,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,GLADAGSARI,CANDISARI,8.12398E+12,Artanto Sihombing ,3200000,4,38,TIDAK,TIDAK,TIDAK,5,2,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BOYOLALI,JUWANGI,JERUKAN,8.12398E+12,Iriana Zulaika ,2000000,2,41,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KARANGGEDE,BANGKOK,8.12398E+12,Jaeman Wibisono ,2000000,2,21,TIDAK,TIDAK,TIDAK,5,1,YA,YA,TIDAK,YA
JAWA TENGAH,BOYOLALI,KEMUSU,KEMUSU,8.12398E+12,Qori Kusmawati ,4000000,4,46,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KLEGO,BADE,8.12398E+12,Kacung Zulkarnain ,1500000,2,41,YA,TIDAK,TIDAK,0,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,MOJOSONGO,JURUG,8.12398E+12,Melinda Nasyidah ,2000000,7,49,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,AMPEL,TANDUK,8.12398E+12,Laila Aryani ,2000000,4,43,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,ANDONG,Beji,8.12398E+12,Puspa Hasanah ,2000000,1,48,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BANYUDONO,BENDAN,8.12398E+12,Lidya Wulandari ,1000000,3,36,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BOYOLALI,KARANGGENENG,8.12398E+12,Dian Pudjiastuti ,2500000,4,29,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,CEPOGO,DUSUN II,8.12398E+12,Bakidin Tarihoran ,1500000,1,21,YA,TIDAK,TIDAK,0,0,YA,YA,TIDAK,YA
JAWA TENGAH,BOYOLALI,GLADAGSARI,GLADAGSARI,8.12398E+12,Hafshah Rahimah ,500000,1,36,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,JUWANGI,PILANGREJO,8.12398E+12,Eva Mandasari ,500000,1,35,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KARANGGEDE,BANTENGAN,8.12398E+12,Clara Padmasari ,1000000,4,69,TIDAK,YA,TIDAK,4,0,YA,YA,TIDAK,YA
JAWA TENGAH,BOYOLALI,KEMUSU,KEMUSU,8.12398E+12,Cakrabuana Mustofa ,2300000,2,24,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KLEGO,BANYU URIP,8.12398E+12,Harsaya Nababan ,2500000,4,42,TIDAK,TIDAK,TIDAK,3,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,MOJOSONGO,KRAGILAN,8.12398E+12,Nabila Palastri ,2500000,2,41,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,AMPEL,BANYUANYAR,8.12398E+12,Kunthara Tarihoran ,500000,5,53,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,ANDONG,Gondang Rawe,8.12398E+12,Shania Wahyuni ,1500000,1,38,YA,TIDAK,TIDAK,5,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BANYUDONO,CANGKRINGAN,8.12398E+12,Kani Suryatmi ,4000000,7,55,TIDAK,TIDAK,TIDAK,3,0,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,BOYOLALI,KEBONBIMO,8.12398E+12,Carla Usamah ,3200000,3,66,TIDAK,YA,TIDAK,4,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,CEPOGO,DUSUN I,8.12398E+12,Warsa Megantara ,500000,1,60,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,GLADAGSARI,CANDISARI,8.12398E+12,Rini Padmasari ,2000000,4,59,TIDAK,TIDAK,TIDAK,1,0,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,JUWANGI,NGAREN,8.12398E+12,Zalindra Wahyuni ,2500000,0,63,TIDAK,YA,TIDAK,1,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KARANGGEDE,BANGKOK,8.12398E+12,Adikara Wibowo ,2000000,6,36,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,KEMUSU,KEMUSU,8.12398E+12,Jasmin Melani ,2500000,5,27,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,KLEGO,BADE,8.12398E+12,Lasmanto Thamrin ,2300000,5,71,TIDAK,YA,TIDAK,5,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,MOJOSONGO,JURUG,8.12398E+12,Intan Safitri ,1200000,5,45,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,AMPEL,SIDOMULYO,8.12398E+12,Kala Pradana ,500000,5,57,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,ANDONG,Kacangan,8.12398E+12,Ian Budiyanto ,1000000,0,71,YA,YA,TIDAK,3,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BANYUDONO,DENGGUNGAN,8.12398E+12,Eko Suwarno ,1500000,1,26,TIDAK,TIDAK,YA,0,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BOYOLALI,KIRINGAN,8.12398E+12,Jasmin Prastuti ,1000000,0,55,TIDAK,TIDAK,TIDAK,0,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,CEPOGO,DUSUN II,8.12398E+12,Septi Hasanah ,1200000,3,68,TIDAK,YA,TIDAK,1,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,GLADAGSARI,GLADAGSARI,8.12398E+12,Waluyo Samosir ,4000000,4,35,TIDAK,TIDAK,TIDAK,4,0,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BOYOLALI,JUWANGI,JERUKAN,8.12398E+12,Cahyadi Budiyanto ,500000,6,50,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KARANGGEDE,BANTENGAN,8.12398E+12,Syahrini Hasanah ,1200000,0,53,TIDAK,TIDAK,TIDAK,2,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KEMUSU,KEMUSU,8.12398E+12,Gawati Nasyiah ,3000000,6,22,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KLEGO,BANYU URIP,8.12398E+12,Jane Nasyiah ,500000,5,64,TIDAK,YA,TIDAK,5,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,MOJOSONGO,KRAGILAN,8.12398E+12,Kayla Agustina ,1500000,2,74,TIDAK,YA,TIDAK,4,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,AMPEL,NGARGOSARI,8.12398E+12,Baktiono Situmorang ,2000000,3,68,YA,YA,YA,0,0,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BOYOLALI,ANDONG,Kadipaten,8.12398E+12,Ade Halim ,2300000,2,62,TIDAK,YA,TIDAK,5,2,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,BANYUDONO,BANGAK,8.12398E+12,Bagiya Tarihoran ,3200000,0,48,TIDAK,TIDAK,TIDAK,2,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BOYOLALI,BANARAN,8.12398E+12,Hasna Lailasari ,2000000,6,57,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,CEPOGO,DUSUN III,8.12398E+12,Elisa Nasyiah ,3200000,6,46,TIDAK,TIDAK,YA,2,1,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,GLADAGSARI,CANDISARI,8.12398E+12,Cinta Hastuti ,500000,1,27,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,JUWANGI,PILANGREJO,8.12398E+12,Genta Mayasari ,500000,6,27,TIDAK,TIDAK,TIDAK,0,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KARANGGEDE,BANGKOK,8.12398E+12,Diah Astuti ,2500000,4,54,TIDAK,TIDAK,TIDAK,1,0,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,KEMUSU,KEMUSU,8.12398E+12,Raisa Prastuti ,2500000,2,73,TIDAK,YA,TIDAK,4,1,YA,TIDAK,TIDAK,TIDAK
JAWA TENGAH,BOYOLALI,KLEGO,BADE,8.12398E+12,Harsaya Tamba ,2500000,5,34,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,MOJOSONGO,JURUG,8.12398E+12,Oskar Kuswoyo ,500000,1,31,YA,TIDAK,TIDAK,3,1,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,AMPEL,SELODOKO,8.12398E+12,Puspa Widiastuti ,1500000,6,40,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,ANDONG,Kedungdowo,8.12398E+12,Rosman Kusumo ,1500000,5,68,YA,YA,TIDAK,2,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BANYUDONO,BANYUDONO,8.12398E+12,Rika Hasanah ,2000000,7,27,TIDAK,TIDAK,TIDAK,3,0,YA,YA,TIDAK,YA
JAWA TENGAH,BOYOLALI,BOYOLALI,KARANGGENENG,8.12398E+12,Gina Purwanti ,1100000,2,62,TIDAK,YA,TIDAK,5,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,CEPOGO,DUSUN IV,8.12398E+12,Prima Wacana ,2500000,5,36,TIDAK,TIDAK,YA,3,0,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BOYOLALI,GLADAGSARI,GLADAGSARI,8.12398E+12,Oskar Saefullah ,3200000,3,54,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,JUWANGI,NGAREN,8.12398E+12,Kasiran Sirait ,2000000,4,29,TIDAK,TIDAK,TIDAK,3,0,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,KARANGGEDE,BANTENGAN,8.12398E+12,Jumari Irawan ,500000,6,40,TIDAK,TIDAK,TIDAK,0,1,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KEMUSU,KEMUSU,8.12398E+12,Purwanto Waskita ,500000,4,56,TIDAK,TIDAK,TIDAK,2,2,YA,TIDAK,TIDAK,TIDAK
JAWA TENGAH,BOYOLALI,KLEGO,BANYU URIP,8.12398E+12,Arsipatra Winarno ,3000000,4,59,TIDAK,TIDAK,YA,1,2,YA,TIDAK,TIDAK,YA
JAWA TENGAH,BOYOLALI,MOJOSONGO,KRAGILAN,8.12398E+12,Sabar Maryadi ,1500000,4,69,TIDAK,YA,TIDAK,3,2,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,AMPEL,NGENDEN,8.12398E+12,Novi Purnawati ,2500000,1,29,TIDAK,TIDAK,YA,2,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,ANDONG,Kunti,8.12398E+12,Bagya Sihotang ,500000,2,37,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BANYUDONO,BATAN,8.12398E+12,Maida Hasanah ,1500000,5,44,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,BOYOLALI,KEBONBIMO,8.12398E+12,Lamar Januar ,1100000,6,30,YA,TIDAK,TIDAK,0,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,CEPOGO,DUSUN I,8.12398E+12,Hartana Hakim ,500000,4,67,TIDAK,YA,TIDAK,4,1,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,GLADAGSARI,CANDISARI,8.12398E+12,Vinsen Najmudin ,500000,4,64,TIDAK,YA,YA,4,2,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,JUWANGI,JERUKAN,8.12398E+12,Agnes Puspasari ,1000000,1,34,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA,TIDAK
JAWA TENGAH,BOYOLALI,KARANGGEDE,BANGKOK,8.12398E+12,Elvina Yulianti ,1500000,3,72,TIDAK,YA,TIDAK,4,0,YA,YA,TIDAK,YA
JAWA TENGAH,BOYOLALI,KEMUSU,KEMUSU,8.12398E+12,Pia Andriani ,2300000,1,52,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA,YA
JAWA TENGAH,BOYOLALI,KLEGO,BADE,8.12398E+12,Balijan Winarno ,1000000,2,41,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA,YA
